,standard,forecast,지역,예보,강수확률(%),popul
3080,2019-12-01,2019-12-04,충청남도,맑음,10.0,2123709
3081,2019-12-01,2019-12-04,강원영서,맑음,10.0,770751
3082,2019-12-01,2019-12-04,강원영동,맑음,10.0,770751
3083,2019-12-01,2019-12-04,전라북도,맑음,10.0,1818917
3084,2019-12-01,2019-12-04,전라남도,맑음,10.0,1868745
3085,2019-12-01,2019-12-04,경상북도,맑음,10.0,2665836
3086,2019-12-01,2019-12-04,경상남도,맑음,10.0,3362553
3087,2019-12-02,2019-12-05,서울.인천.경기,맑음,10.0,25925799
3088,2019-12-02,2019-12-05,충청북도,맑음,10.0,1600007
3089,2019-12-02,2019-12-05,충청남도,맑음,10.0,2123709
3090,2019-12-02,2019-12-05,강원영서,맑음,10.0,770751
3091,2019-12-02,2019-12-05,강원영동,맑음,10.0,770751
3092,2019-12-02,2019-12-05,전라북도,맑음,10.0,1818917
3093,2019-12-02,2019-12-05,전라남도,맑음,10.0,1868745
3094,2019-12-02,2019-12-05,경상북도,맑음,10.0,2665836
3095,2019-12-02,2019-12-05,경상남도,맑음,10.0,3362553
3096,2019-12-03,2019-12-06,서울.인천.경기,맑음,10.0,25925799
3097,2019-12-03,2019-12-06,충청북도,맑음,10.0,1600007
3098,2019-12-03,2019-12-06,충청남도,맑음,10.0,2123709
3099,2019-12-03,2019-12-06,강원영서,맑음,10.0,770751
3100,2019-12-03,2019-12-06,강원영동,맑음,10.0,770751
3101,2019-12-03,2019-12-06,전라북도,맑음,10.0,1818917
3102,2019-12-03,2019-12-06,전라남도,맑음,10.0,1868745
3103,2019-12-03,2019-12-06,경상북도,맑음,10.0,2665836
3104,2019-12-03,2019-12-06,경상남도,맑음,10.0,3362553
3105,2019-12-04,2019-12-07,서울.인천.경기,구름많고 비/눈,60.0,25925799
3106,2019-12-04,2019-12-07,충청북도,구름많고 비/눈,60.0,1600007
3107,2019-12-04,2019-12-07,충청남도,구름많고 비/눈,60.0,2123709
3108,2019-12-04,2019-12-07,강원영서,구름많고 눈,60.0,770751
3109,2019-12-04,2019-12-07,강원영동,구름많음,30.0,770751
3110,2019-12-04,2019-12-07,전라북도,구름많음,30.0,1818917
3111,2019-12-04,2019-12-07,전라남도,구름많음,30.0,1868745
3112,2019-12-04,2019-12-07,경상북도,맑음,10.0,2665836
3113,2019-12-04,2019-12-07,경상남도,맑음,10.0,3362553
3114,2019-12-05,2019-12-08,서울.인천.경기,맑음,10.0,25925799
3115,2019-12-05,2019-12-08,충청북도,맑음,10.0,1600007
3116,2019-12-05,2019-12-08,충청남도,맑음,10.0,2123709
3117,2019-12-05,2019-12-08,강원영서,맑음,10.0,770751
3118,2019-12-05,2019-12-08,강원영동,맑음,10.0,770751
3119,2019-12-05,2019-12-08,전라북도,맑음,10.0,1818917
3120,2019-12-05,2019-12-08,전라남도,맑음,10.0,1868745
3121,2019-12-05,2019-12-08,경상북도,맑음,10.0,2665836
3122,2019-12-05,2019-12-08,경상남도,맑음,10.0,3362553
3123,2019-12-06,2019-12-09,서울.인천.경기,구름많음,20.0,25925799
3124,2019-12-06,2019-12-09,충청북도,구름많음,20.0,1600007
3125,2019-12-06,2019-12-09,충청남도,구름많음,20.0,2123709
3126,2019-12-06,2019-12-09,강원영서,구름많음,20.0,770751
3127,2019-12-06,2019-12-09,강원영동,맑음,10.0,770751
3128,2019-12-06,2019-12-09,전라북도,맑음,10.0,1818917
3129,2019-12-06,2019-12-09,전라남도,맑음,10.0,1868745
3130,2019-12-06,2019-12-09,경상북도,맑음,10.0,2665836
3131,2019-12-06,2019-12-09,경상남도,맑음,10.0,3362553
3132,2019-12-07,2019-12-10,서울.인천.경기,구름많고 비,60.0,25925799
3133,2019-12-07,2019-12-10,충청북도,구름많고 비,60.0,1600007
3134,2019-12-07,2019-12-10,충청남도,구름많고 비,60.0,2123709
3135,2019-12-07,2019-12-10,강원영서,구름많고 비/눈,60.0,770751
3136,2019-12-07,2019-12-10,강원영동,구름많음,30.0,770751
3137,2019-12-07,2019-12-10,전라북도,구름많음,30.0,1818917
3138,2019-12-07,2019-12-10,전라남도,구름많음,30.0,1868745
3139,2019-12-07,2019-12-10,경상북도,구름많음,30.0,2665836
3140,2019-12-07,2019-12-10,경상남도,구름많음,30.0,3362553
3141,2019-12-08,2019-12-11,서울.인천.경기,구름많음,40.0,25925799
3142,2019-12-08,2019-12-11,충청북도,구름많음,40.0,1600007
3143,2019-12-08,2019-12-11,충청남도,구름많음,40.0,2123709
3144,2019-12-08,2019-12-11,강원영서,구름많음,40.0,770751
3145,2019-12-08,2019-12-11,강원영동,구름많음,30.0,770751
3146,2019-12-08,2019-12-11,전라북도,구름많음,30.0,1818917
3147,2019-12-08,2019-12-11,전라남도,구름많음,30.0,1868745
3148,2019-12-08,2019-12-11,경상북도,구름많음,30.0,2665836
3149,2019-12-08,2019-12-11,경상남도,구름많음,30.0,3362553
3150,2019-12-09,2019-12-12,서울.인천.경기,맑음,10.0,25925799
3151,2019-12-09,2019-12-12,충청북도,맑음,10.0,1600007
3152,2019-12-09,2019-12-12,충청남도,맑음,10.0,2123709
3153,2019-12-09,2019-12-12,강원영서,맑음,10.0,770751
3154,2019-12-09,2019-12-12,강원영동,맑음,10.0,770751
3155,2019-12-09,2019-12-12,전라북도,맑음,10.0,1818917
3156,2019-12-09,2019-12-12,전라남도,맑음,10.0,1868745
3157,2019-12-09,2019-12-12,경상북도,맑음,10.0,2665836
3158,2019-12-09,2019-12-12,경상남도,맑음,10.0,3362553
3159,2019-12-10,2019-12-13,서울.인천.경기,맑음,10.0,25925799
3160,2019-12-10,2019-12-13,충청북도,맑음,10.0,1600007
3161,2019-12-10,2019-12-13,충청남도,맑음,10.0,2123709
3162,2019-12-10,2019-12-13,강원영서,맑음,10.0,770751
3163,2019-12-10,2019-12-13,강원영동,맑음,10.0,770751
3164,2019-12-10,2019-12-13,전라북도,맑음,10.0,1818917
3165,2019-12-10,2019-12-13,전라남도,맑음,10.0,1868745
3166,2019-12-10,2019-12-13,경상북도,맑음,10.0,2665836
3167,2019-12-10,2019-12-13,경상남도,맑음,10.0,3362553
3168,2019-12-11,2019-12-14,서울.인천.경기,구름많음,40.0,25925799
3169,2019-12-11,2019-12-14,충청북도,구름많고 비/눈,60.0,1600007
3170,2019-12-11,2019-12-14,충청남도,구름많고 비,80.0,2123709
3171,2019-12-11,2019-12-14,강원영서,구름많고 비/눈,60.0,770751
3172,2019-12-11,2019-12-14,강원영동,구름많고 비/눈,60.0,770751
3173,2019-12-11,2019-12-14,전라북도,구름많고 비,70.0,1818917
3174,2019-12-11,2019-12-14,전라남도,구름많음,30.0,1868745
3175,2019-12-11,2019-12-14,경상북도,구름많음,30.0,2665836
3176,2019-12-11,2019-12-14,경상남도,구름많음,30.0,3362553
3177,2019-12-12,2019-12-15,서울.인천.경기,맑음,10.0,25925799
3178,2019-12-12,2019-12-15,충청북도,맑음,10.0,1600007
3179,2019-12-12,2019-12-15,충청남도,맑음,10.0,2123709
3180,2019-12-12,2019-12-15,강원영서,맑음,10.0,770751
3181,2019-12-12,2019-12-15,강원영동,맑음,10.0,770751
3182,2019-12-12,2019-12-15,전라북도,맑음,10.0,1818917
3183,2019-12-12,2019-12-15,전라남도,맑음,10.0,1868745
3184,2019-12-12,2019-12-15,경상북도,맑음,10.0,2665836
3185,2019-12-12,2019-12-15,경상남도,맑음,10.0,3362553
3186,2019-12-13,2019-12-16,서울.인천.경기,구름많음,30.0,25925799
3187,2019-12-13,2019-12-16,충청북도,구름많음,30.0,1600007
3188,2019-12-13,2019-12-16,충청남도,구름많음,30.0,2123709
3189,2019-12-13,2019-12-16,강원영서,구름많음,30.0,770751
3190,2019-12-13,2019-12-16,강원영동,구름많음,30.0,770751
3191,2019-12-13,2019-12-16,전라북도,구름많음,30.0,1818917
3192,2019-12-13,2019-12-16,전라남도,구름많음,30.0,1868745
3193,2019-12-13,2019-12-16,경상북도,구름많음,30.0,2665836
3194,2019-12-13,2019-12-16,경상남도,구름많음,30.0,3362553
3195,2019-12-14,2019-12-17,서울.인천.경기,흐리고 비,90.0,25925799
3196,2019-12-14,2019-12-17,충청북도,흐리고 비,90.0,1600007
3197,2019-12-14,2019-12-17,충청남도,흐리고 비,90.0,2123709
3198,2019-12-14,2019-12-17,강원영서,흐리고 비,90.0,770751
3199,2019-12-14,2019-12-17,강원영동,흐리고 비,80.0,770751
3200,2019-12-14,2019-12-17,전라북도,흐리고 비,90.0,1818917
3201,2019-12-14,2019-12-17,전라남도,흐리고 비,90.0,1868745
3202,2019-12-14,2019-12-17,경상북도,흐리고 비,60.0,2665836
3203,2019-12-14,2019-12-17,경상남도,흐리고 비,90.0,3362553
3204,2019-12-15,2019-12-18,서울.인천.경기,구름많음,30.0,25925799
3205,2019-12-15,2019-12-18,충청북도,구름많음,40.0,1600007
3206,2019-12-15,2019-12-18,충청남도,구름많음,40.0,2123709
3207,2019-12-15,2019-12-18,강원영서,구름많음,40.0,770751
3208,2019-12-15,2019-12-18,강원영동,흐리고 비,90.0,770751
3209,2019-12-15,2019-12-18,전라북도,구름많음,40.0,1818917
3210,2019-12-15,2019-12-18,전라남도,구름많음,40.0,1868745
3211,2019-12-15,2019-12-18,경상북도,구름많음,40.0,2665836
3212,2019-12-15,2019-12-18,경상남도,구름많음,40.0,3362553
3213,2019-12-16,2019-12-19,서울.인천.경기,맑음,10.0,25925799
3214,2019-12-16,2019-12-19,충청북도,맑음,10.0,1600007
3215,2019-12-16,2019-12-19,충청남도,맑음,10.0,2123709
3216,2019-12-16,2019-12-19,강원영서,맑음,10.0,770751
3217,2019-12-16,2019-12-19,강원영동,구름많음,40.0,770751
3218,2019-12-16,2019-12-19,전라북도,구름많음,30.0,1818917
3219,2019-12-16,2019-12-19,전라남도,구름많음,30.0,1868745
3220,2019-12-16,2019-12-19,경상북도,구름많음,30.0,2665836
3221,2019-12-16,2019-12-19,경상남도,구름많음,30.0,3362553
3222,2019-12-17,2019-12-20,서울.인천.경기,맑음,10.0,25925799
3223,2019-12-17,2019-12-20,충청북도,맑음,10.0,1600007
3224,2019-12-17,2019-12-20,충청남도,맑음,10.0,2123709
3225,2019-12-17,2019-12-20,강원영서,맑음,10.0,770751
3226,2019-12-17,2019-12-20,강원영동,맑음,10.0,770751
3227,2019-12-17,2019-12-20,전라북도,맑음,10.0,1818917
3228,2019-12-17,2019-12-20,전라남도,맑음,10.0,1868745
3229,2019-12-17,2019-12-20,경상북도,맑음,10.0,2665836
3230,2019-12-17,2019-12-20,경상남도,맑음,10.0,3362553
3231,2019-12-18,2019-12-21,서울.인천.경기,맑음,10.0,25925799
3232,2019-12-18,2019-12-21,충청북도,맑음,10.0,1600007
3233,2019-12-18,2019-12-21,충청남도,맑음,10.0,2123709
3234,2019-12-18,2019-12-21,강원영서,맑음,10.0,770751
3235,2019-12-18,2019-12-21,강원영동,맑음,10.0,770751
3236,2019-12-18,2019-12-21,전라북도,맑음,10.0,1818917
3237,2019-12-18,2019-12-21,전라남도,맑음,10.0,1868745
3238,2019-12-18,2019-12-21,경상북도,맑음,10.0,2665836
3239,2019-12-18,2019-12-21,경상남도,맑음,10.0,3362553
3240,2019-12-19,2019-12-22,서울.인천.경기,구름많음,30.0,25925799
3241,2019-12-19,2019-12-22,충청북도,구름많음,30.0,1600007
3242,2019-12-19,2019-12-22,충청남도,구름많음,30.0,2123709
3243,2019-12-19,2019-12-22,강원영서,구름많음,30.0,770751
3244,2019-12-19,2019-12-22,강원영동,맑음,10.0,770751
3245,2019-12-19,2019-12-22,전라북도,구름많음,30.0,1818917
3246,2019-12-19,2019-12-22,전라남도,구름많음,30.0,1868745
3247,2019-12-19,2019-12-22,경상북도,구름많음,30.0,2665836
3248,2019-12-19,2019-12-22,경상남도,구름많음,30.0,3362553
3249,2019-12-20,2019-12-23,서울.인천.경기,구름많고 비/눈,60.0,25925799
3250,2019-12-20,2019-12-23,충청북도,구름많고 비,60.0,1600007
3251,2019-12-20,2019-12-23,충청남도,구름많고 비,60.0,2123709
3252,2019-12-20,2019-12-23,강원영서,구름많고 비/눈,60.0,770751
3253,2019-12-20,2019-12-23,강원영동,구름많음,30.0,770751
3254,2019-12-20,2019-12-23,전라북도,구름많음,30.0,1818917
3255,2019-12-20,2019-12-23,전라남도,구름많음,30.0,1868745
3256,2019-12-20,2019-12-23,경상북도,맑음,10.0,2665836
3257,2019-12-20,2019-12-23,경상남도,맑음,10.0,3362553
3258,2019-12-21,2019-12-24,서울.인천.경기,맑음,10.0,25925799
3259,2019-12-21,2019-12-24,충청북도,맑음,10.0,1600007
3260,2019-12-21,2019-12-24,충청남도,맑음,10.0,2123709
3261,2019-12-21,2019-12-24,강원영서,맑음,10.0,770751
3262,2019-12-21,2019-12-24,강원영동,구름많음,30.0,770751
3263,2019-12-21,2019-12-24,전라북도,구름많음,30.0,1818917
3264,2019-12-21,2019-12-24,전라남도,구름많음,30.0,1868745
3265,2019-12-21,2019-12-24,경상북도,구름많음,30.0,2665836
3266,2019-12-21,2019-12-24,경상남도,구름많음,30.0,3362553
3267,2019-12-22,2019-12-25,서울.인천.경기,구름많음,30.0,25925799
3268,2019-12-22,2019-12-25,충청북도,구름많음,30.0,1600007
3269,2019-12-22,2019-12-25,충청남도,구름많음,30.0,2123709
3270,2019-12-22,2019-12-25,강원영서,구름많음,30.0,770751
3271,2019-12-22,2019-12-25,강원영동,구름많음,30.0,770751
3272,2019-12-22,2019-12-25,전라북도,구름많음,30.0,1818917
3273,2019-12-22,2019-12-25,전라남도,구름많음,30.0,1868745
3274,2019-12-22,2019-12-25,경상북도,구름많음,30.0,2665836
3275,2019-12-22,2019-12-25,경상남도,구름많음,30.0,3362553
3276,2019-12-23,2019-12-26,서울.인천.경기,구름많음,30.0,25925799
3277,2019-12-23,2019-12-26,충청북도,흐리고 비/눈,60.0,1600007
3278,2019-12-23,2019-12-26,충청남도,흐리고 비/눈,60.0,2123709
3279,2019-12-23,2019-12-26,강원영서,구름많음,30.0,770751
3280,2019-12-23,2019-12-26,강원영동,구름많음,40.0,770751
3281,2019-12-23,2019-12-26,전라북도,흐리고 비/눈,70.0,1818917
3282,2019-12-23,2019-12-26,전라남도,흐리고 비,80.0,1868745
3283,2019-12-23,2019-12-26,경상북도,흐리고 비,60.0,2665836
3284,2019-12-23,2019-12-26,경상남도,흐리고 비,60.0,3362553
3285,2019-12-24,2019-12-27,서울.인천.경기,맑음,10.0,25925799
3286,2019-12-24,2019-12-27,충청북도,맑음,10.0,1600007
3287,2019-12-24,2019-12-27,충청남도,맑음,10.0,2123709
3288,2019-12-24,2019-12-27,강원영서,맑음,10.0,770751
3289,2019-12-24,2019-12-27,강원영동,구름많음,40.0,770751
3290,2019-12-24,2019-12-27,전라북도,맑음,10.0,1818917
3291,2019-12-24,2019-12-27,전라남도,맑음,10.0,1868745
3292,2019-12-24,2019-12-27,경상북도,맑음,10.0,2665836
3293,2019-12-24,2019-12-27,경상남도,맑음,10.0,3362553
3294,2019-12-25,2019-12-28,서울.인천.경기,맑음,10.0,25925799
3295,2019-12-25,2019-12-28,충청북도,맑음,10.0,1600007
3296,2019-12-25,2019-12-28,충청남도,맑음,10.0,2123709
3297,2019-12-25,2019-12-28,강원영서,맑음,10.0,770751
3298,2019-12-25,2019-12-28,강원영동,맑음,10.0,770751
3299,2019-12-25,2019-12-28,전라북도,맑음,10.0,1818917
3300,2019-12-25,2019-12-28,전라남도,맑음,10.0,1868745
3301,2019-12-25,2019-12-28,경상북도,맑음,10.0,2665836
3302,2019-12-25,2019-12-28,경상남도,맑음,10.0,3362553
3303,2019-12-26,2019-12-29,서울.인천.경기,구름많음,30.0,25925799
3304,2019-12-26,2019-12-29,충청북도,구름많음,30.0,1600007
3305,2019-12-26,2019-12-29,충청남도,구름많음,30.0,2123709
3306,2019-12-26,2019-12-29,강원영서,구름많음,30.0,770751
3307,2019-12-26,2019-12-29,강원영동,구름많음,30.0,770751
3308,2019-12-26,2019-12-29,전라북도,구름많음,30.0,1818917
3309,2019-12-26,2019-12-29,전라남도,구름많음,30.0,1868745
3310,2019-12-26,2019-12-29,경상북도,구름많음,30.0,2665836
3311,2019-12-26,2019-12-29,경상남도,구름많음,30.0,3362553
3312,2019-12-27,2019-12-30,서울.인천.경기,흐리고 비,70.0,25925799
3313,2019-12-27,2019-12-30,충청북도,흐리고 비,80.0,1600007
3314,2019-12-27,2019-12-30,충청남도,흐리고 비,80.0,2123709
3315,2019-12-27,2019-12-30,강원영서,흐리고 비,80.0,770751
3316,2019-12-27,2019-12-30,강원영동,구름많고 비,60.0,770751
3317,2019-12-27,2019-12-30,전라북도,흐리고 비,80.0,1818917
3318,2019-12-27,2019-12-30,전라남도,흐리고 비,80.0,1868745
3319,2019-12-27,2019-12-30,경상북도,흐리고 비,80.0,2665836
3320,2019-12-27,2019-12-30,경상남도,흐리고 비,80.0,3362553
3321,2019-12-28,2019-12-31,서울.인천.경기,맑음,0.0,25925799
3322,2019-12-28,2019-12-31,충청북도,맑음,10.0,1600007
3323,2019-12-28,2019-12-31,충청남도,맑음,10.0,2123709
3324,2019-12-28,2019-12-31,강원영서,맑음,0.0,770751
3325,2019-12-28,2019-12-31,강원영동,맑음,0.0,770751
3326,2019-12-28,2019-12-31,전라북도,구름많음,30.0,1818917
3327,2019-12-28,2019-12-31,전라남도,구름많음,30.0,1868745
3328,2019-12-28,2019-12-31,경상북도,맑음,0.0,2665836
3329,2019-12-28,2019-12-31,경상남도,맑음,0.0,3362553
3330,2019-12-29,2020-01-01,서울.인천.경기,구름많음,30.0,25925799
3331,2019-12-29,2020-01-01,충청북도,구름많음,30.0,1600007
3332,2019-12-29,2020-01-01,충청남도,구름많음,30.0,2123709
3333,2019-12-29,2020-01-01,강원영서,구름많음,30.0,770751
3334,2019-12-29,2020-01-01,강원영동,맑음,0.0,770751
3335,2019-12-29,2020-01-01,전라북도,구름많음,30.0,1818917
3336,2019-12-29,2020-01-01,전라남도,구름많음,30.0,1868745
3337,2019-12-29,2020-01-01,경상북도,맑음,0.0,2665836
3338,2019-12-29,2020-01-01,경상남도,맑음,0.0,3362553
3339,2019-12-30,2020-01-02,서울.인천.경기,맑음,0.0,25925799
3340,2019-12-30,2020-01-02,충청북도,맑음,0.0,1600007
3341,2019-12-30,2020-01-02,충청남도,맑음,0.0,2123709
3342,2019-12-30,2020-01-02,강원영서,맑음,0.0,770751
3343,2019-12-30,2020-01-02,강원영동,맑음,0.0,770751
3344,2019-12-30,2020-01-02,전라북도,구름많음,20.0,1818917
3345,2019-12-30,2020-01-02,전라남도,구름많음,20.0,1868745
3346,2019-12-30,2020-01-02,경상북도,맑음,0.0,2665836
3347,2019-12-30,2020-01-02,경상남도,맑음,0.0,3362553
3348,2019-12-31,2020-01-03,서울.인천.경기,구름많음,30.0,25925799
3349,2019-12-31,2020-01-03,충청북도,구름많음,30.0,1600007
3350,2019-12-31,2020-01-03,충청남도,구름많음,30.0,2123709
3351,2019-12-31,2020-01-03,강원영서,구름많음,30.0,770751
3352,2019-12-31,2020-01-03,강원영동,구름많음,30.0,770751
3353,2019-12-31,2020-01-03,전라북도,구름많음,30.0,1818917
3354,2019-12-31,2020-01-03,전라남도,구름많음,30.0,1868745
3355,2019-12-31,2020-01-03,경상북도,구름많음,30.0,2665836
3356,2019-12-31,2020-01-03,경상남도,구름많음,30.0,3362553
3357,2020-01-01,2020-01-04,서울.인천.경기,맑음,10.0,25925799
3358,2020-01-01,2020-01-04,충청북도,맑음,10.0,1600007
3359,2020-01-01,2020-01-04,충청남도,맑음,10.0,2123709
3360,2020-01-01,2020-01-04,강원영서,맑음,10.0,770751
3361,2020-01-01,2020-01-04,강원영동,맑음,10.0,770751
3362,2020-01-01,2020-01-04,전라북도,구름많음,30.0,1818917
3363,2020-01-01,2020-01-04,전라남도,구름많음,30.0,1868745
3364,2020-01-01,2020-01-04,경상북도,구름많음,30.0,2665836
3365,2020-01-01,2020-01-04,경상남도,맑음,0.0,3362553
3366,2020-01-02,2020-01-05,서울.인천.경기,맑음,0.0,25925799
3367,2020-01-02,2020-01-05,충청북도,맑음,0.0,1600007
3368,2020-01-02,2020-01-05,충청남도,맑음,0.0,2123709
3369,2020-01-02,2020-01-05,강원영서,맑음,0.0,770751
3370,2020-01-02,2020-01-05,강원영동,맑음,0.0,770751
3371,2020-01-02,2020-01-05,전라북도,맑음,0.0,1818917
3372,2020-01-02,2020-01-05,전라남도,맑음,10.0,1868745
3373,2020-01-02,2020-01-05,경상북도,맑음,0.0,2665836
3374,2020-01-02,2020-01-05,경상남도,맑음,0.0,3362553
3375,2020-01-03,2020-01-06,서울.인천.경기,흐림,30.0,25925799
3376,2020-01-03,2020-01-06,충청북도,구름많음,30.0,1600007
3377,2020-01-03,2020-01-06,충청남도,구름많음,30.0,2123709
3378,2020-01-03,2020-01-06,강원영서,구름많음,30.0,770751
3379,2020-01-03,2020-01-06,강원영동,구름많음,30.0,770751
