,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
1652,1592413200000,20,100097,200266,무이자 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방," 129,000 ",42687936.0
1653,1592413200000,20,100097,200270,일시불 올리고 가스와이드그릴레인지 프리미엄형 +버팔로 캠핑쿨러백,주방," 119,000 ",39338630.0
1654,1592414400000,10,100350,201121,2020 제주 햇 초당 옥수수 20개,농수축," 30,900 ",25894966.0
1655,1592415000000,10,100350,201121,2020 제주 햇 초당 옥수수 20개,농수축," 30,900 ",25894966.0
1656,1592415600000,10,100350,201121,2020 제주 햇 초당 옥수수 20개,농수축," 30,900 ",25894966.0
1657,1592416200000,10,100350,201121,2020 제주 햇 초당 옥수수 20개,농수축," 30,900 ",25894966.0
1658,1592416800000,10,100350,201121,2020 제주 햇 초당 옥수수 20개,농수축," 30,900 ",22887906.0
1659,1592417400000,10,100350,201121,2020 제주 햇 초당 옥수수 20개,농수축," 30,900 ",22887906.0
1660,1592418000000,20,100534,202430,현대렌탈케어 정수기 렌탈,무형, - ,0.0
1661,1592419200000,20,100534,202430,현대렌탈케어 정수기 렌탈,무형, - ,0.0
1662,1592420400000,20,100534,202430,현대렌탈케어 정수기 렌탈,무형, - ,0.0
1663,1592421600000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",45092628.0
1664,1592421600000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",45732476.0
1665,1592422800000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",45092620.0
1666,1592422800000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",45732476.0
1667,1592424000000,20,100767,202247,팽현숙 맛있는 포기김치 10kg,농수축," 40,900 ",43011240.0
1668,1592424000000,20,100767,202246,팽현숙 맛있는 옛날 포기김치 10kg+열무김치 1kg+깍두기 1kg,농수축," 45,900 ",43651096.0
1669,1592425200000,20,100706,202071,서산뜸부기쌀20kg,농수축," 63,900 ",40774236.0
1670,1592426400000,20,100706,202071,서산뜸부기쌀20kg,농수축," 63,900 ",40774236.0
1671,1592427600000,20,100706,202071,서산뜸부기쌀20kg,농수축," 63,900 ",37866236.0
1672,1592428800000,20,100148,200420,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전," 2,490,000 ",29656218.0
1673,1592428800000,20,100148,200417,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23302894.0
1674,1592428800000,20,100148,200414,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20039992.0
1675,1592430000000,20,100148,200420,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전," 2,490,000 ",29656218.0
1676,1592430000000,20,100148,200417,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23302894.0
1677,1592430000000,20,100148,200414,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20039992.0
1678,1592431200000,20,100148,200420,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 75형 75UN7850KNA,가전," 2,490,000 ",29826016.0
1679,1592431200000,20,100148,200417,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 65형 65UN7850KNA,가전," 1,740,000 ",23512892.0
1680,1592431200000,20,100148,200414,LG 울트라HD TV AI ThinQ(인공지능 씽큐) 55형 55UN7850KNA,가전," 1,340,000 ",20268718.0
1681,1592432400000,10,100099,200273,[일시불]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 99,000 ",11354457.0
1682,1592432400000,10,100099,200272,[무이자]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 119,000 ",11831136.0
1683,1592432400000,10,100099,200274,라쉬반 FC바로셀로나 드로즈 8종,속옷," 119,000 ",11831136.0
1684,1592433000000,10,100099,200273,[일시불]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 99,000 ",11354457.0
1685,1592433000000,10,100099,200272,[무이자]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 119,000 ",11831136.0
1686,1592433000000,10,100099,200274,라쉬반 FC바로셀로나 드로즈 8종,속옷," 119,000 ",11831136.0
1687,1592433600000,10,100099,200273,[일시불]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 99,000 ",11354457.0
1688,1592433600000,10,100099,200272,[무이자]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 119,000 ",11831136.0
1689,1592433600000,10,100099,200274,라쉬반 FC바로셀로나 드로즈 8종,속옷," 119,000 ",11831136.0
1690,1592434200000,10,100099,200273,[일시불]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 99,000 ",11354457.0
1691,1592434200000,10,100099,200272,[무이자]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 119,000 ",11831136.0
1692,1592434200000,10,100099,200274,라쉬반 FC바로셀로나 드로즈 8종,속옷," 119,000 ",11831136.0
1693,1592434800000,10,100099,200273,[일시불]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 99,000 ",11840431.0
1694,1592434800000,10,100099,200272,[무이자]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 119,000 ",12308866.0
1695,1592434800000,10,100099,200274,라쉬반 FC바로셀로나 드로즈 8종,속옷," 119,000 ",12308866.0
1696,1592435400000,10,100099,200273,[일시불]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 99,000 ",11840430.0
1697,1592435400000,10,100099,200272,[무이자]라쉬반 FC바로셀로나 드로즈 패키지,속옷," 119,000 ",12308866.0
1698,1592435400000,10,100099,200274,라쉬반 FC바로셀로나 드로즈 8종,속옷," 119,000 ",12308866.0
1699,1592436000000,60,100848,202508,TCOM_현대해상 (무)하이콜운전자상해보험,무형, - ,0.0
1700,1592439600000,20,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형, - ,0.0
1701,1592439600000,20,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형, - ,0.0
1702,1592440800000,20,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형, - ,0.0
1703,1592440800000,20,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형, - ,0.0
1704,1592442000000,20,100570,201673,KT휴대폰_삼성갤럭시 노트10,무형, - ,0.0
1705,1592442000000,20,100570,201671,(특)KT휴대폰_삼성갤럭시 A31,무형, - ,0.0
1706,1592443200000,20,100808,202387,CERINI by PAT 남성 에어홀 팬츠3종,의류," 59,000 ",21036210.0
1707,1592444400000,16,100808,202387,CERINI by PAT 남성 에어홀 팬츠3종,의류," 59,000 ",13592219.0
1708,1592445600000,20,100808,202387,CERINI by PAT 남성 에어홀 팬츠3종,의류," 59,000 ",18480794.0
1709,1592461200000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",20059862.0
1710,1592461200000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",20059862.0
1711,1592462400000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",20059862.0
1712,1592462400000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",20059862.0
1713,1592463600000,20,100384,201253,보디가드 남성드로즈12종,속옷," 49,900 ",21511660.0
1714,1592463600000,20,100384,201252,보디가드 남성 트렁크8종,속옷," 49,900 ",21511660.0
1715,1592464800000,20,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품," 70,900 ",23581740.0
1716,1592464800000,20,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품," 120,900 ",19432914.0
1717,1592466000000,20,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품," 70,900 ",23581740.0
1718,1592466000000,20,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품," 120,900 ",19432914.0
1719,1592467200000,20,100082,200221,에레키반1300 자석패치 3팩(총180매),생활용품," 70,900 ",26086338.0
1720,1592467200000,20,100082,200222,에레키반1300 자석패치 6팩(총360매),생활용품," 120,900 ",19933614.0
1721,1592468400000,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용," 59,000 ",24300414.0
1722,1592469600000,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용," 59,000 ",24300414.0
1723,1592470800000,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용," 59,000 ",28212408.0
1724,1592472000000,20,100448,201385,新쿠첸압력밥솥 10인용,주방," 209,000 ",19265182.0
1725,1592472000000,20,100448,201386,新쿠첸압력밥솥 6인용,주방," 189,000 ",17292474.0
1726,1592473200000,20,100448,201385,新쿠첸압력밥솥 10인용,주방," 209,000 ",19265182.0
1727,1592473200000,20,100448,201386,新쿠첸압력밥솥 6인용,주방," 189,000 ",17292474.0
1728,1592474400000,20,100448,201385,新쿠첸압력밥솥 10인용,주방," 209,000 ",17848590.0
1729,1592474400000,20,100448,201386,新쿠첸압력밥솥 6인용,주방," 189,000 ",17029836.0
1730,1592475600000,20,100012,200021,AAC의 여름 별미김치 3종,농수축," 29,900 ",31864626.0
1731,1592476800000,20,100012,200021,AAC의 여름 별미김치 3종,농수축," 29,900 ",31864626.0
1732,1592478000000,20,100012,200021,AAC의 여름 별미김치 3종,농수축," 29,900 ",34191650.0
1733,1592479200000,20,100457,201410,NNF 텐셀팬츠3종,의류," 39,000 ",33675530.0
1734,1592480400000,20,100457,201410,NNF 텐셀팬츠3종,의류," 39,000 ",33675540.0
1735,1592481600000,20,100457,201410,NNF 텐셀팬츠3종,의류," 39,000 ",34621696.0
1736,1592482800000,20,100349,201120,[귤로올레] 제주 당도선별 하우스감귤 1.1kg 3박스,농수축," 40,900 ",34194070.0
1737,1592482800000,20,100349,201119,[귤로올레] 실속형 제주 당도선별 하우스감귤 1.1kg 3박스,농수축," 24,900 ",35452344.0
1738,1592484000000,20,100349,201120,[귤로올레] 제주 당도선별 하우스감귤 1.1kg 3박스,농수축," 40,900 ",34194070.0
1739,1592484000000,20,100349,201119,[귤로올레] 실속형 제주 당도선별 하우스감귤 1.1kg 3박스,농수축," 24,900 ",35452344.0
1740,1592485200000,20,100349,201120,[귤로올레] 제주 당도선별 하우스감귤 1.1kg 3박스,농수축," 40,900 ",33969028.0
1741,1592485200000,20,100349,201119,[귤로올레] 실속형 제주 당도선별 하우스감귤 1.1kg 3박스,농수축," 24,900 ",36755532.0
1742,1592486400000,20,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷," 39,900 ",34194090.0
1743,1592487600000,20,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷," 39,900 ",34194090.0
1744,1592488800000,20,100195,200651,레이프릴 데일리 코튼 보정팬티 12종,속옷," 39,900 ",33969056.0
1745,1592490000000,20,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품," 139,000 ",25959932.0
1746,1592491200000,20,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품," 139,000 ",25959932.0
1747,1592492400000,20,100591,201809, 신일에어쿨러엣지 (SIF-P75MD),생활용품," 139,000 ",37557460.0
1748,1592493600000,20,100030,200044,테팔 청소기 에어포스 360 에센셜,생활용품," 259,000 ",20270450.0
1749,1592493600000,20,100030,200045,테팔 청소기 전용 철제 거치대,생활용품," 69,000 ",32845672.0
1750,1592494800000,20,100030,200044,테팔 청소기 에어포스 360 에센셜,생활용품," 259,000 ",20270450.0
1751,1592494800000,20,100030,200045,테팔 청소기 전용 철제 거치대,생활용품," 69,000 ",32845672.0
1752,1592496000000,20,100030,200044,테팔 청소기 에어포스 360 에센셜,생활용품," 259,000 ",20651032.0
1753,1592496000000,20,100030,200045,테팔 청소기 전용 철제 거치대,생활용품," 69,000 ",36539770.0
1754,1592497200000,20,100746,202186,이정섭 바베큐 직화오리,농수축," 39,900 ",40399070.0
1755,1592498400000,20,100746,202186,이정섭 바베큐 직화오리,농수축," 39,900 ",40399070.0
1756,1592499600000,20,100746,202186,이정섭 바베큐 직화오리,농수축," 39,900 ",43952908.0
1757,1592500800000,20,100499,201501,하림뼈없는양념닭발세트,농수축," 39,900 ",43952908.0
1758,1592502000000,20,100499,201501,하림뼈없는양념닭발세트,농수축," 39,900 ",43952908.0
1759,1592503200000,20,100499,201501,하림뼈없는양념닭발세트,농수축," 39,900 ",47074710.0
1760,1592504400000,20,100393,201269,1+1세트 르젠 무선 써큘레이터,생활용품," 79,800 ",36006708.0
1761,1592504400000,20,100393,201271,1세트 르젠 무선 써큘레이터,생활용품," 49,800 ",48602240.0
1762,1592505600000,20,100393,201269,1+1세트 르젠 무선 써큘레이터,생활용품," 79,800 ",36006708.0
1763,1592505600000,20,100393,201271,1세트 르젠 무선 써큘레이터,생활용품," 49,800 ",48602240.0
1764,1592506800000,20,100393,201269,1+1세트 르젠 무선 써큘레이터,생활용품," 79,800 ",34212316.0
1765,1592506800000,20,100393,201271,1세트 르젠 무선 써큘레이터,생활용품," 49,800 ",46231572.0
1766,1592508000000,20,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷," 129,000 ",42226664.0
1767,1592509200000,20,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷," 129,000 ",42226664.0
1768,1592510400000,20,100607,201950,푸마 드라이셀 시그니처 캣 노와이어 브라 14종 패키지(14차),속옷," 129,000 ",37887370.0
1769,1592511600000,20,100203,200704,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구," 699,000 ",22063830.0
1770,1592511600000,20,100203,200688,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구," 749,000 ",21084190.0
1771,1592511600000,20,100203,200708,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구," 899,000 ",18874382.0
1772,1592511600000,20,100203,200692,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구," 949,000 ",18607648.0
1773,1592511600000,20,100203,200712,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구," 1,199,000 ",18671090.0
1774,1592511600000,20,100203,200696,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구," 1,249,000 ",19075396.0
1775,1592512800000,20,100203,200704,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구," 699,000 ",22063830.0
1776,1592512800000,20,100203,200688,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구," 749,000 ",21084190.0
1777,1592512800000,20,100203,200708,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구," 899,000 ",18874382.0
1778,1592512800000,20,100203,200692,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구," 949,000 ",18607648.0
1779,1592512800000,20,100203,200712,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구," 1,199,000 ",18671090.0
1780,1592512800000,20,100203,200696,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구," 1,249,000 ",19075396.0
1781,1592514000000,20,100203,200704,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구," 699,000 ",22689816.0
1782,1592514000000,20,100203,200688,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구," 749,000 ",21783264.0
1783,1592514000000,20,100203,200708,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구," 899,000 ",19184874.0
1784,1592514000000,20,100203,200692,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구," 949,000 ",18920336.0
1785,1592514000000,20,100203,200712,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구," 1,199,000 ",18899814.0
1786,1592514000000,20,100203,200696,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구," 1,249,000 ",19304134.0
1787,1592515200000,20,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전," 1,499,000 ",21328154.0
1788,1592515200000,20,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20193628.0
1789,1592516400000,20,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전," 1,499,000 ",21328154.0
1790,1592516400000,20,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20193628.0
1791,1592517600000,20,100155,200484,무이자 LG전자 매직스페이스 냉장고,가전," 1,499,000 ",21554432.0
1792,1592517600000,20,100155,200551,일시불 LG전자 매직스페이스 냉장고,가전," 1,359,000 ",20422352.0
1793,1592518800000,20,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",22239994.0
1794,1592518800000,20,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",19532288.0
1795,1592520000000,20,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",22239994.0
1796,1592520000000,20,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",19532288.0
1797,1592521200000,20,100068,200183,캐리어 벽걸이 에어컨 7형 ARC07VBC,가전," 749,000 ",22703614.0
1798,1592521200000,20,100068,200178,캐리어 벽걸이 에어컨 11형 ARC11VBC,가전," 899,000 ",19995898.0
1799,1592522400000,20,100486,201464,AXA손해보험 운전자보험 (2020.05),무형, - ,0.0
